Generation,Min,Max,Avg,Std
75,2695,4438,4040.18,326.42954845
76,2695,4373,4075.96,287.484559796
77,2695,4398,3994.79,324.185328434
78,2681,4406,3972.53,336.174271034
79,2681,4452,3996.7,343.583477572
80,2591,4341,3945.73,337.372852368
81,2591,4320,3966.99,285.235451032
82,2591,4330,3956.21,304.130298199
83,2591,4358,4021.21,296.704570102
84,2591,4391,3970.28,325.259805402
85,2591,4364,3936.28,324.882421
86,2591,4328,3992.96,285.149754028
87,2591,4340,3955.35,285.502016657
88,2591,4441,4029.19,316.751143278
89,2591,4397,4041.38,306.968914953
90,2591,4433,4041.81,353.809989952
91,2591,4395,3936.73,326.893639608
92,2591,4377,3947.89,330.578583546
93,2591,4370,3913.98,335.373302636
94,2591,4275,3912.73,297.076151003
95,2591,4283,3925.08,321.347311402
96,2518,4251,3833.17,344.859451828
97,2518,4324,3945.12,303.591640933
98,2518,4367,3990.12,319.524371275
99,2518,4325,3918.94,349.402457306
100,2518,4308,3941.57,345.83554961
101,2518,4330,3958.1,329.015258619
102,2518,4273,3931.43,298.477661212
103,2518,4297,3877.53,347.868443002
104,2518,4271,3885.38,309.106296646
105,2518,4255,3912.62,278.301986259
106,2518,4317,3912.29,324.848629707
107,2462,4285,3840.18,363.362867301
108,2462,4274,3886.33,326.653124487
109,2462,4267,3881.24,345.198409351
110,2462,4300,3853.81,346.141463899
111,2462,4291,3858.88,342.508697228
112,2462,4352,3963.65,358.028337432
113,2462,4428,3972.97,374.050297893
114,2462,4337,3927.1,356.854170481
115,2462,4212,3856.23,312.270792063
116,2462,4326,3886.52,347.049423896
117,2462,4272,3852.1,322.524308065
118,2462,4247,3840.97,314.553152837
119,2462,4327,3922.51,317.784104814
120,2462,4324,3952.05,332.935197838
121,2462,4285,3917.07,334.815802066
122,2462,4314,3892.32,337.767623186
123,2462,4335,3952.31,341.141420214
124,2462,4255,3910.76,286.987984826
125,2462,4380,3957.27,317.147317998
126,2462,4329,3973.1,284.337454231
127,2462,4407,3967.15,336.62227055
128,2462,4370,3970.74,338.068656586
129,2462,4355,3966.06,320.149896079
130,2462,4337,3935.73,293.588761207
131,2462,4355,3903.05,343.590000413
132,2462,4262,3898.15,340.841157204
133,2462,4367,3975.79,330.897075609
134,2462,4396,4015.04,324.286471435
135,2462,4278,3904.85,314.066690949
136,2462,4258,3883.21,306.936551039
137,2462,4392,3916.81,338.190810256
138,2462,4281,3879.16,317.45989073
139,2462,4229,3872.54,292.784625224
140,2462,4238,3867.09,290.765450791
141,2462,4238,3863.03,299.705257737
142,2462,4333,3926.75,361.972999021
143,2462,4395,3973.61,348.852372325
144,2462,4350,3914.29,369.918808864
145,2462,4262,3880.03,318.44050092
146,2462,4334,3918.89,320.929958531
147,2462,4216,3872.55,288.605822372
148,2462,4285,3879.78,343.270208378
149,2462,4304,3944.34,313.531633576
150,2462,4253,3913.14,296.311023464
151,2462,4350,3983.41,324.969838383
152,2462,4340,3924.05,307.28657289
153,2462,4251,3919.14,272.90535674
154,2462,4215,3910.24,266.2484645
155,2462,4315,3908.68,327.159210616
156,2462,4260,3902.81,326.253687467
157,2462,4259,3924.05,301.194134348
158,2462,4241,3923.84,309.044657621
159,2462,4394,3959.97,312.180938696
160,2462,4333,3975.9,304.379033377
161,2462,4406,4020.68,312.592608662
162,2462,4330,3971.91,312.924462276
163,2462,4427,4016.73,327.336136969
164,2462,4347,3933.08,311.779826483
165,2462,4378,3943.56,355.388429409
166,2462,4377,3964.13,328.250663489
167,2462,4401,3959.6,355.488907895
168,2462,4439,3984.89,372.517585376
169,2462,4330,3901.97,345.948570213
170,2462,4271,3957.98,309.028094568
171,2462,4332,3919.04,360.869962309
172,2462,4269,3857.77,316.599988355
173,2462,4263,3878.96,283.6043595
174,2462,4171,3843.14,275.494267296
175,2462,4351,3960.84,305.863266473
176,2462,4275,3861.26,338.105345486
177,2462,4273,3900.03,344.499621175
178,2462,4363,3891.73,337.024647811
179,2462,4290,3925.99,293.597246808
180,2462,4312,3886.31,323.231433334
181,2462,4355,3939.67,325.814474538
182,2462,4303,3890.36,336.992627081
183,2462,4344,3905.17,302.48820179
184,2462,4320,3947.96,345.935590432
185,2462,4358,3994.34,320.067297848
186,2462,4265,3902.51,331.488820751
187,2462,4244,3867.27,332.254248971
188,2462,4250,3826.67,326.864258577
189,2462,4272,3904.17,326.552826639
190,2462,4337,3911.77,343.666324398
191,2462,4376,3997.21,307.574325254
192,2462,4305,3989.97,274.947688505
193,2462,4324,3977.66,324.275672099
194,2462,4319,3948.21,312.329833912
195,2462,4366,3979.73,292.329579292
196,2462,4280,3910.37,310.399307995
197,2462,4349,3942.07,342.280446624
198,2462,4288,3909.7,317.011056749
199,2462,4329,3889.69,338.489475688
200,2462,4327,3908.3,330.860387414
201,2462,4344,3933.89,367.079461714
202,2462,4313,3940.96,330.237041281
203,2462,4366,3972.73,326.685647408
204,2462,4236,3875.98,298.555545481
205,2462,4224,3858.38,274.217151288
206,2462,4218,3850.3,292.667132601
207,2462,4324,3934.54,303.942359634
208,2462,4316,3954.41,302.667871276
209,2462,4350,3970.72,289.339410633
210,2462,4256,3881.32,296.212041169
211,2462,4295,3930.21,307.899507908
212,2462,4278,3914.9,307.329898752
213,2462,4313,3906.43,316.023086198
214,2462,4310,3913.64,317.832861229
215,2462,4257,3862.6,300.264227074
216,2462,4292,3898.99,296.304358095
217,2462,4302,3874.01,347.246877363
218,2462,4302,3834.26,329.85238878
219,2462,4222,3823.21,352.542089901
220,2462,4293,3832.93,357.725142922
221,2462,4249,3855.6,328.81661095
222,2462,4274,3850.44,361.47694563
223,2462,4242,3825.4,331.983174698
224,2462,4248,3823.28,352.149763824
225,2462,4136,3784.39,303.868322592
226,2462,4246,3833.26,321.673798633
227,2462,4201,3813.02,281.209687751
228,2462,4227,3824.68,341.046721525
229,2462,4274,3825.5,337.718444084
230,2462,4278,3836.23,347.974306929
231,2462,4258,3837.03,311.393526561
232,2462,4256,3836.46,334.031342508
233,2462,4272,3865.12,347.284190091
234,2462,4291,3901.93,298.289069173
235,2462,4351,3908.36,327.744588904
236,2462,4304,3916.92,359.094278158
237,2462,4296,3934.76,320.568123207
238,2462,4266,3917.64,300.075900163
239,2462,4296,3896.0,319.529388794
240,2462,4219,3883.76,304.139425762
241,2462,4308,3912.77,313.183873283
242,2462,4344,3965.02,334.759946556
243,2462,4252,3931.93,288.510254181
244,2462,4294,3900.96,325.566233079
245,2462,4253,3800.47,314.768809019
246,2462,4192,3822.34,290.166765704
247,2462,4174,3831.2,294.377240282
248,2462,4284,3864.24,326.327130903
249,2462,4159,3743.59,360.635048606
250,2462,4145,3735.41,321.017356748
251,2462,4145,3751.8,324.075374697
252,2462,4243,3792.22,324.950488225
253,2462,4252,3837.37,327.066071693
254,2462,4244,3779.48,326.119067306
255,2462,4302,3859.51,316.189928059
256,2462,4264,3871.26,322.783963779
257,2462,4262,3843.38,307.895127758
