Generation,Min,Max,Avg,Std
0,0.0,0.0,0.0,0.0
1,0.357722915134,2.8164918415,0.983118127567,0.544168504214
2,1.26667469448,4.84029869407,2.02387369463,0.600363434521
3,2.21809868675,6.33291972216,3.05604782403,0.782269010602
4,3.1392377098,7.6861035139,4.17519131692,0.879789332713
5,4.19957110629,8.05355324407,5.34967503593,0.939831732402
6,5.33286557793,9.5188192746,6.43315418922,0.895572307449
7,6.47754725805,12.0595305542,7.48548291696,0.925363653289
8,7.3854544453,12.5114547745,8.61065567926,1.02429858785
9,8.40113255853,13.8135555052,9.66556104279,1.08324131982
10,9.5188192746,15.1287846214,10.7249536376,1.08698081088
11,10.5950202117,15.5038300351,11.682829779,1.10877399581
12,11.2824666173,18.7242462511,12.5837767174,1.19725293994
13,12.3697186902,18.7242462511,13.6875107894,1.25153104455
14,13.4982646425,20.0235554302,14.7633976714,1.29237784094
15,14.3448299413,20.0235554302,15.8361899377,1.300865432
16,15.3330584733,20.0235554302,16.9139829876,1.20336752916
17,16.8240822051,21.3177222095,17.9332562489,0.948973478465
18,17.7445319632,21.6071662954,18.8127523974,0.949968360543
19,18.7242462511,22.6028383934,19.6534986071,0.929770604516
20,19.2966256239,23.2878324198,20.4152215819,0.886808958193
21,20.0235554302,24.7674883599,21.098274301,0.947482886021
22,20.8601956744,24.7674883599,21.9465121285,0.925140357475
23,21.5982167425,24.8055281299,22.739173206,0.850995819662
24,22.6028383934,26.3852970008,23.5317764364,0.797211094392
25,23.3522478389,26.4192024017,24.3216619332,0.702735716612
26,24.2184612161,27.3822312108,24.9893313514,0.721663590499
27,24.7674883599,28.3756280857,25.5627850036,0.745585107776
28,25.4360022814,29.301478898,26.2070307331,0.690359140133
29,25.9911115002,29.301478898,26.8019931114,0.731377392068
30,26.4262443842,29.9475992327,27.46755479,0.768801596077
31,27.3822312108,30.9953086625,28.2211559943,0.730443532597
32,28.0777486187,31.3146534484,28.8904698071,0.694666295168
33,28.5951177005,31.6243412815,29.5238308521,0.668098245798
34,29.3107094466,33.0690889664,30.1252595512,0.711364814459
35,29.9475992327,34.2532740453,30.7835964013,0.851985019452
36,30.6179953392,34.2532740453,31.5523554082,0.8953213735
37,31.1063159376,35.2715317773,32.2035013727,0.927754470544
38,31.9577952512,35.2715317773,32.9664968264,0.839286722575
39,32.6952325101,36.3573253776,33.6696223435,0.877731622386
40,33.4834945444,38.3444659349,34.488767931,0.861610235586
41,34.3233198098,38.3444659349,35.2298390503,0.868342268506
42,34.9965994737,38.524252522,35.9833541184,0.863050909419
43,35.7446014419,40.1795980185,36.8345291801,0.873473039334
44,36.6114595491,41.3057004704,37.6262631306,0.832745277147
45,37.4244500548,41.3057004704,38.3398116464,0.797442351397
46,38.1232657326,41.3057004704,39.0350272992,0.805706749359
47,38.8337381778,41.9274086895,39.7716616741,0.772421347176
48,39.5674668468,41.9504144789,40.414900564,0.649550393998
49,40.2174958808,43.684450792,41.0473954253,0.602702189348
50,40.9886487469,44.4087355271,41.645575302,0.632681559848
51,41.3057004704,44.9573086875,42.0886511467,0.76346512071
52,41.8690099447,46.5308800762,42.7135033946,0.876418788762
53,42.386344673,47.1784926341,43.4717094741,1.0127384022
54,43.2590639858,47.7791432861,44.3007500966,1.00860536234
55,43.9433044109,48.3304859599,45.0285032883,1.05623218194
56,44.6894521249,48.3304859599,45.8649519544,0.988724895215
57,45.5040344831,48.9521941791,46.7126179936,0.891003100904
58,46.4855093295,49.2009773678,47.5447890977,0.668607694318
59,47.4134906636,49.7939791419,48.0847285045,0.566069922491
60,47.7791432861,50.8485090029,48.566996789,0.669161765969
61,48.4563014949,50.8944069882,49.1788379961,0.649388322753
62,48.9521941791,51.905463458,49.744319878,0.634968771444
63,49.6258761611,52.3719737222,50.3674324437,0.574827198355
64,50.1529298118,53.120404025,50.8492641889,0.626772318662
65,50.6873026237,53.120404025,51.3335365024,0.644173615143
66,51.0015770444,54.2580880666,51.9453361879,0.713028340306
67,51.7360896491,56.0412307151,52.5907992326,0.734536667087
68,52.3570094081,56.1066077113,53.1660172704,0.704956410068
69,53.0015444578,56.1066077113,53.7781198874,0.774059008188
70,53.5341903313,56.1066077113,54.424917081,0.750055697467
71,54.147029002,58.1236930999,55.0965647445,0.776781523531
72,54.783206101,58.1399405811,55.7546356845,0.703760164611
73,55.6850925946,59.7910991107,56.4013877389,0.726869225494
74,56.1066077113,61.0858777144,56.8915685415,0.854269831784
75,56.652470563,61.2583342361,57.5483939486,0.964106537972
76,57.1084286874,61.2956147853,58.1600676175,1.0448110142
77,57.8636800766,62.0252871207,58.9068089327,1.04577267182
78,58.4851677663,62.0812710937,59.736373747,0.993519843393
79,59.4598582051,62.0812710937,60.6019446857,0.732845469843
80,60.4986536501,62.7058739477,61.2460147815,0.46049956426
81,61.1006381451,62.911947003,61.6178811904,0.447352133219
82,61.3241850624,63.4655703992,62.0369152571,0.421134547327
83,62.0252871207,63.9255847884,62.4285729531,0.467610764613
84,62.2005541514,64.1849781212,62.8310928196,0.487974133944
85,62.6202607578,65.7657374053,63.3009847066,0.523390451263
86,63.1672310199,65.7657374053,63.7471559014,0.508325157615
87,63.6304729391,66.7204916869,64.225019868,0.561672348621
88,64.0420852767,66.7204916869,64.6605357531,0.567467507278
89,64.5420787596,66.8676394531,65.1909890671,0.606568415939
90,65.0297586486,68.2170941775,65.7660690023,0.640906735616
91,65.5668818899,68.2170941775,66.2764726288,0.657128090749
92,66.0686931389,69.289358502,66.7801016063,0.668520436734
93,66.5789240664,70.3617507608,67.3472236794,0.689081225478
94,67.1714692777,70.3617507608,67.9146996589,0.61428085641
95,67.7869203128,70.3617507608,68.4222002059,0.624727498896
96,68.2869594745,71.304980685,68.9110467621,0.638183577587
