Generation,Min,Max,Avg,Std
57,2668,4182,3785.96,288.300906216
58,2668,4191,3753.54,302.976727446
59,2668,4133,3733.51,295.538354687
60,2668,4082,3726.9,295.044851923
61,2668,4154,3773.51,318.237650065
62,2668,4202,3777.17,345.924352535
63,2668,4219,3791.96,319.975280611
64,2668,4268,3834.25,315.330718645
65,2668,4058,3751.61,249.643134992
66,2668,4095,3741.16,286.173314725
67,2668,4148,3806.42,269.058184538
68,2484,4203,3817.94,330.884239882
69,2484,4206,3791.39,341.55342972
70,2484,4089,3759.99,304.141563763
71,2484,4135,3805.66,279.199874823
72,2484,4082,3738.46,296.679006213
73,2484,4194,3813.75,304.05639346
74,2484,4180,3823.37,311.453894475
75,2484,4144,3781.47,295.917728636
76,2484,4164,3768.73,280.618611556
77,2484,4078,3695.89,282.788742043
78,2484,4120,3729.4,315.193350953
79,2484,4046,3662.7,291.889058072
80,2484,3999,3642.2,298.795528207
81,2484,4014,3631.36,304.265883196
82,2484,3992,3612.3,306.102659877
83,2484,3919,3557.14,261.330976334
84,2484,3953,3593.05,229.381001697
85,2484,3973,3574.35,264.077329316
86,2484,3952,3552.25,288.168173927
87,2484,3952,3584.64,272.875467212
88,2484,3926,3552.46,298.520236696
89,2484,3996,3612.58,267.01194238
90,2484,3903,3522.88,277.456276654
91,2484,3858,3500.1,260.108194272
92,2484,3887,3516.5,294.618585821
93,2484,3963,3541.65,321.645622643
94,2484,3902,3543.11,273.530929871
95,2484,3826,3489.21,248.734871425
96,2484,3922,3515.56,263.521004089
97,2484,3999,3548.16,272.913229264
98,2484,3831,3461.07,234.332460665
99,2484,3761,3428.74,228.158708717
100,2484,3788,3448.36,244.71638996
101,2484,3753,3401.48,249.473606628
102,2484,3717,3342.4,263.061463034
103,2484,3736,3377.15,248.837230277
104,2484,3734,3407.76,227.499633477
105,2484,3720,3408.2,229.165768593
106,2484,3663,3366.93,201.990011504
107,2484,3817,3414.42,237.873838899
108,2484,3741,3380.47,233.064020121
109,2484,3726,3369.36,257.154181633
110,2484,3690,3361.7,234.394103935
111,2484,3667,3339.63,230.450356406
112,2484,3667,3344.03,199.599065553
113,2440,3640,3320.75,247.175493825
114,2440,3634,3309.67,245.87576131
115,2440,3681,3335.97,251.383543534
116,2440,3623,3320.19,233.077812255
117,2440,3609,3306.1,240.53217513
118,2440,3570,3223.31,264.821178278
119,2440,3699,3268.6,274.028605747
120,2440,3652,3297.26,267.66029352
121,2440,3651,3282.92,272.464609137
122,2440,3624,3257.27,251.311182008
123,2440,3568,3224.03,243.526177424
124,2440,3547,3255.85,201.43557383
125,2440,3559,3225.51,223.595571729
126,2440,3484,3190.97,224.78768681
127,2440,3535,3264.81,207.603531188
128,2440,3469,3212.3,210.277714396
129,2440,3540,3209.51,233.260616158
130,2421,3519,3184.02,238.21524856
131,2421,3463,3218.93,213.692985426
132,2421,3577,3271.98,232.644132798
133,2421,3494,3200.49,236.72528062
134,2421,3522,3215.49,232.28002497
135,2421,3452,3166.09,242.736382551
136,2421,3433,3170.41,216.616408856
137,2421,3507,3231.01,199.6968154
138,2421,3506,3237.15,191.323797408
139,2421,3471,3223.09,187.053500422
140,2421,3416,3186.95,177.246525518
141,2421,3365,3177.29,163.250770413
142,2421,3367,3138.43,187.943912491
143,2421,3383,3135.11,204.155461412
144,2421,3312,3094.16,202.323309621
145,2421,3329,3112.64,192.297986353
146,2421,3360,3112.37,191.236151806
147,2421,3300,3096.68,164.722225936
148,2421,3268,3082.18,170.780465138
149,2421,3277,3045.23,198.491220832
150,2421,3309,3032.05,201.28493172
151,2421,3293,3037.99,208.879767988
152,2421,3248,2989.44,212.441855147
153,2421,3185,2944.29,203.14687402
154,2421,3161,2920.43,184.850649789
155,2421,3229,2938.8,195.874418643
156,2404,3210,2947.04,178.824213668
157,2404,3232,2959.58,189.404499003
158,2404,3255,2990.93,195.314057121
159,2404,3241,2962.74,196.995647801
160,2404,3223,2949.84,187.888357137
161,2404,3215,2931.66,180.679258199
162,2404,3145,2896.55,163.182761456
163,2404,3112,2890.75,144.435534885
164,2404,3180,2920.73,152.852794769
165,2404,3110,2894.94,149.403515705
166,2404,3123,2858.98,174.616172438
167,2404,3098,2857.4,164.599544656
168,2404,3128,2873.36,179.234484416
169,2295,3197,2863.38,211.372942469
170,2295,3331,2906.35,210.512763835
171,2295,3209,2930.06,184.511740066
172,2295,3197,2930.11,190.052087225
173,2295,3152,2884.85,165.482360438
174,2295,3171,2871.57,168.386655521
175,2295,3105,2859.3,162.128923634
176,2295,3062,2819.71,160.841115842
177,2295,3037,2821.19,151.832622824
178,2295,3135,2838.5,179.315787133
179,2295,3065,2815.65,176.24371183
180,2295,3045,2784.23,170.153041926
