Generation,Min,Max,Avg,Std
0,0.0,0.0,0.0,0.0
1,24.5155941921,34.3388288721,27.2813510113,2.13686774683
2,38.7263517815,46.4201594763,40.9768019924,1.80464513255
3,45.2355898348,53.659568994,47.5727911952,1.6624121879
4,48.8174172296,55.2949073374,51.1270695496,1.64326428775
5,50.1310444743,57.6889706139,52.280080792,1.60896838807
6,51.0020862398,58.0519231406,53.3675306876,1.8364611743
7,51.5111457001,60.0622909523,53.8849342805,1.73570827409
8,51.3569334077,60.0622909523,53.9572310127,2.01970750037
9,51.4011211322,60.0622909523,53.8561224835,1.98930276196
10,51.1319584741,60.0622909523,53.2761732712,1.77021362616
11,51.3049830081,60.0622909523,53.5738639681,1.608622821
12,51.8087868657,60.0622909523,54.1840188641,1.86351460659
13,52.0948691624,60.0622909523,54.213601072,1.72719613839
14,51.7517993204,60.0622909523,53.9135572968,1.69143995041
15,51.7477379716,60.6101026033,54.1118597709,2.11589936227
16,51.5541773289,60.6101026033,53.8554512827,1.80465056768
17,52.0947018723,60.6101026033,54.1636753732,1.80530772891
18,51.9083928245,60.6101026033,54.0595682908,1.85025299997
19,51.1609351785,60.6101026033,53.6153709598,1.76533285217
20,51.6588080389,60.6101026033,54.0913810804,1.91298392498
21,51.8524905344,60.6101026033,54.2194354619,1.7371802446
22,51.8937005448,60.6101026033,54.2154473873,1.79692861784
23,51.8797327371,60.6101026033,53.9636422959,1.66954326194
24,51.6533078835,60.6101026033,53.7804650941,1.93567977684
25,51.2550923895,60.6101026033,53.5026946207,1.96569026153
26,51.8172193574,60.6101026033,53.9537406263,1.74456482296
27,51.9673347659,60.6101026033,54.1962077677,1.96758392196
28,51.3292253846,60.6101026033,53.9220371245,2.05091995307
29,51.4736895146,62.2474715746,54.1617558737,2.08911256794
30,51.7480326903,62.2474715746,53.8939594753,1.62662389147
31,51.6836280677,62.2474715746,54.1441057145,1.90673182597
32,52.1248494314,62.2474715746,54.303110149,1.89677222012
33,51.880864192,62.2474715746,54.151120674,1.92811102186
34,52.3203034495,62.2474715746,54.3243673418,1.61376840119
35,52.0218897532,62.2474715746,54.171010401,1.70287966251
36,52.2428018387,62.2474715746,54.5534073642,1.7496731255
37,52.141000717,62.2474715746,54.3914640018,1.73046920562
38,51.8705765759,62.2474715746,54.3533841055,1.90044883356
39,51.7030308221,62.2474715746,54.0566641356,1.82826434622
40,51.8547922536,62.2474715746,54.1987792277,1.85281777594
41,51.7584504189,62.2474715746,54.3063046843,1.75123345815
42,52.0896162635,62.2474715746,54.569981263,1.95384298553
43,52.1572588772,62.2474715746,54.3953359465,1.85164974692
44,51.8003337638,62.2474715746,54.1680221421,1.901101644
45,51.7579252121,62.2474715746,53.9474407945,1.8549845388
46,51.6108625991,62.2474715746,54.2089300361,2.10473089068
47,51.9744360609,62.2474715746,54.3385663584,1.90589861428
48,52.2310026094,62.2474715746,54.6803738597,1.8307791026
49,51.8249864336,62.2474715746,54.4283322023,2.05796535658
50,52.0425581664,62.2474715746,54.5348864637,1.97389336365
51,51.5318638147,62.2474715746,53.9215488101,1.86043357337
52,51.8411758342,62.2474715746,54.076512474,1.88321990987
53,51.8255397528,62.2474715746,54.1509940806,1.80485080994
54,52.1655505073,62.2474715746,54.2140256534,1.64299222094
55,51.984991624,62.2474715746,53.9620328443,1.58861567359
56,51.7384945859,62.2474715746,53.9615735392,1.77008727621
57,52.1298360751,62.2474715746,54.256992597,1.71876245796
58,52.1119148649,62.2474715746,54.3502066882,1.64365242837
59,52.1567108055,62.2474715746,54.4202466423,1.94104389055
60,51.9848897724,62.2474715746,54.3613008319,1.8135075985
61,51.9916039365,62.2474715746,53.7432164376,1.53601052991
62,52.1108759433,62.2474715746,54.08803016,1.56537047438
63,51.8902431839,62.2474715746,54.4894699182,2.00118851238
64,52.1208517896,62.2474715746,54.1798434885,1.86616691336
65,51.5130442247,62.2474715746,54.0471758783,2.09054648108
66,51.8346587904,62.2474715746,54.1778755619,1.94250844435
67,51.4696677503,62.2474715746,53.918522555,1.89430230141
68,51.8590446591,62.2474715746,54.1997652586,1.80829560764
69,52.053721964,62.2474715746,54.1230174772,1.78766011196
70,52.4973524852,62.2474715746,54.6929018138,1.8898151103
71,52.2567859104,62.2474715746,54.3004008151,1.76753798694
72,51.9818918832,62.2474715746,54.2499538298,1.83248165404
73,51.5709116265,62.2474715746,53.7643294147,1.75075945197
74,51.3696729698,62.2474715746,54.0064105734,2.13812969142
75,51.7938452317,62.2474715746,54.2823475611,1.98055495983
76,52.4860923896,62.2474715746,54.4933409186,1.82421390874
77,52.0058257676,62.2474715746,54.122014921,1.95371933151
78,51.5757368607,62.2474715746,53.9877833086,2.12335760072
79,51.6523198463,62.2474715746,54.3028391579,2.17130957625
80,52.2144666817,62.2474715746,54.5984165954,1.90792793859
81,52.0158840005,62.2474715746,54.3027051192,1.73131220502
82,51.7783078734,62.2474715746,54.1060159426,1.85994695151
83,51.9207748634,62.2474715746,53.8478883593,1.72760263543
84,51.6004552262,62.2474715746,54.167668532,1.80348031476
85,52.0524314096,62.2474715746,54.1219575929,1.7964070512
86,52.1285983687,62.2474715746,54.2232559111,1.84763336772
87,52.0392140415,62.2474715746,54.331020672,1.85183394009
88,51.6825378079,62.2474715746,54.1226499218,2.09042216161
89,51.8244607863,62.2474715746,54.0167075412,1.85022441798
90,51.6416765791,62.2474715746,54.1421902276,1.94219418462
91,52.0084648112,62.2474715746,53.9974037707,1.73056050039
92,52.0574981126,62.2474715746,54.0547361344,1.70909843139
93,51.5250522443,62.2474715746,53.9695587233,1.93415953586
94,52.152733233,62.2474715746,54.3917816526,2.0546720154
95,51.9197860255,62.2474715746,54.2040952297,1.96720611589
96,52.0287772818,62.2474715746,54.3686902058,1.87896041711
97,51.9854111768,62.2474715746,54.228090371,1.90618555112
98,52.2562518075,62.2474715746,54.4074883978,1.88383682824
99,52.0684481619,62.2474715746,54.1149294039,1.96945014512
100,51.7835931307,62.2474715746,53.8281388113,1.77334579891
101,51.7572673363,62.2474715746,54.0097220982,1.81497387818
