Generation,Min,Max,Avg,Std
110,2395,3595,3260.74,235.327737078
111,2395,3514,3192.83,238.992584941
112,2395,3559,3200.15,272.134227687
113,2395,3587,3204.48,271.96581336
114,2395,3466,3137.77,242.100565756
115,2395,3425,3115.39,252.675977081
116,2395,3449,3113.37,255.317099531
117,2395,3441,3076.87,259.633372238
118,2395,3371,3032.81,246.460302497
119,2395,3304,2999.03,224.230736817
120,2395,3321,3012.8,216.563192075
121,2395,3296,2988.18,229.323659944
122,2395,3184,2929.87,209.850772135
123,2395,3178,2916.98,194.081674987
124,2395,3200,2915.5,211.074380111
125,2389,3191,2884.59,206.421119769
126,2389,3162,2841.99,193.337538878
127,2389,3081,2830.47,178.101631127
128,2389,3132,2847.66,172.192177112
129,2381,3132,2862.74,195.884970368
130,2381,3282,2887.87,209.767868576
131,2381,3134,2849.76,184.798832477
132,2381,3284,2901.68,216.314626823
133,2381,3300,2925.27,232.16238026
134,2204,3245,2893.56,229.053446191
135,2204,3244,2926.14,233.970170766
136,2204,3244,2884.25,226.218334466
137,2204,3194,2877.45,226.328329261
138,2204,3178,2878.69,205.308917035
139,2204,3170,2888.48,219.375582189
140,2204,3282,2925.82,243.592115611
141,2204,3156,2869.26,223.32006383
142,2204,3088,2813.63,214.011547645
143,2204,3213,2854.56,218.375005045
144,2198,3152,2805.25,220.833150372
145,2198,3125,2803.75,219.436669725
146,2198,3107,2802.05,212.601841312
147,2198,3036,2764.35,216.388183503
148,2198,2973,2718.45,188.673593138
149,2198,3076,2768.16,190.467405945
150,2198,2994,2746.53,159.026549781
151,2198,2947,2740.3,166.825530348
152,2198,3075,2796.84,170.092590353
153,2198,3157,2798.44,203.110823111
154,2198,3042,2792.23,168.045439682
155,2198,2988,2752.17,160.421229294
156,2198,2932,2730.35,158.496367418
157,2198,2935,2717.5,167.976579657
158,2198,2965,2721.03,178.259568715
159,2198,3094,2771.47,190.508487841
160,2198,3038,2749.72,192.769401151
161,2198,2918,2718.89,161.932514625
162,2198,2911,2710.57,158.067512427
163,2198,2897,2717.01,158.638875526
164,2198,2952,2720.37,182.399752736
165,2192,3017,2711.35,198.141841603
166,2192,2948,2692.43,189.602415224
167,2160,2939,2678.75,197.336423758
168,2160,2922,2671.75,189.616219259
169,2160,2970,2691.62,210.26595857
170,2160,3026,2719.01,206.487385336
171,2160,3269,2778.04,245.685144653
172,2160,3100,2767.75,220.407307758
173,2160,3033,2717.0,204.097619741
174,2160,2998,2704.95,205.030836557
175,2160,2948,2652.72,193.25683335
176,2160,3040,2707.16,197.721655185
177,2160,3029,2695.56,212.529514053
178,2160,3083,2710.87,210.114911081
179,2160,3016,2698.75,202.375507312
180,2160,2999,2692.89,197.838159294
181,2160,3060,2700.37,202.459605898
182,2160,2973,2712.53,190.576926063
183,2160,3019,2720.76,181.038704495
184,2160,2985,2683.71,201.698760031
185,2160,2996,2682.87,200.945022634
186,2160,2966,2670.99,183.527032385
187,2160,3000,2700.39,178.586927876
188,2160,2990,2686.57,179.411116116
189,2160,3067,2712.89,202.009345468
190,2160,3040,2715.49,201.863615074
191,2160,3022,2694.81,199.33053079
192,2160,2936,2681.09,172.29854845
193,2160,3015,2724.95,181.90758976
194,2160,3011,2718.25,192.027532485
195,2160,2994,2708.31,187.738411121
196,2160,3069,2741.37,194.11501615
197,2160,2964,2693.95,195.568757446
198,2160,2953,2676.07,191.030499178
199,2160,2936,2677.55,157.420582831
200,2160,2836,2615.89,148.981654013
