Generation,pm,pm0,deviation,best_fitness
122,0.416,0.3,0.289665705074,76
123,0.417,0.3,0.287699085056,76
124,0.418,0.3,0.29825760164,76
125,0.419,0.3,0.29781420765,76
126,0.418,0.3,0.311022942902,76
127,0.417,0.3,0.316245237271,76
128,0.416,0.3,0.300256629598,76
129,0.415,0.3,0.301369863014,76
130,0.414,0.3,0.30203871852,76
131,0.413,0.3,0.306515385938,76
132,0.412,0.3,0.313061506565,76
133,0.413,0.3,0.299811869335,76
134,0.414,0.3,0.298923260981,76
135,0.413,0.3,0.301369863014,76
136,0.412,0.3,0.300256629598,76
137,0.411,0.3,0.300701694335,76
138,0.412,0.3,0.296928327645,76
139,0.413,0.3,0.296043656207,76
140,0.414,0.3,0.295380944265,76
141,0.413,0.3,0.317157712305,76
142,0.414,0.3,0.299811869335,76
143,0.413,0.3,0.306066334422,76
144,0.412,0.3,0.300256629598,76
145,0.411,0.3,0.308539944904,76
146,0.412,0.3,0.299589603283,76
147,0.413,0.3,0.28813559322,76
148,0.414,0.3,0.289665705074,76
149,0.415,0.3,0.287917302152,76
150,0.416,0.3,0.295822676897,76
151,0.417,0.3,0.299145299145,76
152,0.416,0.3,0.306515385938,76
153,0.415,0.3,0.306964746346,76
154,0.416,0.3,0.29317679088,76
155,0.417,0.3,0.296707046579,76
156,0.416,0.3,0.303378494255,76
157,0.417,0.3,0.293837248893,76
158,0.416,0.3,0.301815690305,76
159,0.415,0.3,0.302261823167,76
160,0.414,0.3,0.305841924399,76
161,0.415,0.3,0.287262872629,76
162,0.416,0.3,0.287699085056,76
163,0.417,0.3,0.286173633441,76
164,0.416,0.3,0.305617591479,76
165,0.415,0.3,0.310344827586,76
166,0.416,0.3,0.296707046579,76
167,0.417,0.3,0.297149684246,76
168,0.418,0.3,0.292077524651,76
169,0.419,0.3,0.29317679088,76
170,0.42,0.3,0.280323450135,76
171,0.421,0.3,0.290760869565,76
172,0.42,0.3,0.301815690305,76
173,0.421,0.3,0.29317679088,76
174,0.422,0.3,0.296264710899,76
175,0.423,0.3,0.297149684246,76
176,0.422,0.3,0.307189542484,76
177,0.421,0.3,0.313742437338,76
178,0.42,0.3,0.306290821588,76
179,0.421,0.3,0.287262872629,76
180,0.42,0.3,0.300701694335,76
181,0.421,0.3,0.28400067579,76
182,0.422,0.3,0.276452804837,76
183,0.423,0.3,0.281402798853,76
184,0.424,0.3,0.284868977177,76
185,0.425,0.3,0.274740020127,76
186,0.426,0.3,0.290760869565,76
187,0.427,0.3,0.275595837529,76
188,0.428,0.3,0.282267588999,76
189,0.429,0.3,0.298701298701,76
190,0.428,0.3,0.313288405046,76
191,0.427,0.3,0.302485004284,76
192,0.426,0.3,0.31556171023,76
193,0.425,0.3,0.310118945009,76
194,0.424,0.3,0.305169156792,76
195,0.423,0.3,0.302931596091,76
196,0.422,0.3,0.302485004284,76
197,0.423,0.3,0.29781420765,76
