Generation,pm,pm0,deviation,best_fitness
0,0.1,0.1,0.0,0
1,0.099,0.1,0.687116564417,11
2,0.098,0.1,0.452599388379,19
3,0.097,0.1,0.450053705693,27
4,0.096,0.1,0.40670252379,34
5,0.095,0.1,0.27939142462,37
6,0.094,0.1,0.282816229117,43
7,0.093,0.1,0.191106405506,45
8,0.092,0.1,0.167031363968,48
9,0.091,0.1,0.141705842848,51
10,0.09,0.1,0.176223482462,56
11,0.089,0.1,0.129383792352,57
12,0.088,0.1,0.149641914813,61
13,0.087,0.1,0.127682793743,62
14,0.086,0.1,0.129544652312,64
15,0.085,0.1,0.144907723855,67
16,0.084,0.1,0.127134095806,68
17,0.083,0.1,0.12377588698,70
18,0.082,0.1,0.15498673326,74
19,0.081,0.1,0.134447340181,74
20,0.08,0.1,0.106624794377,74
21,0.079,0.1,0.114532922716,76
22,0.078,0.1,0.114649681529,77
23,0.077,0.1,0.138790035587,80
24,0.076,0.1,0.128031584884,80
25,0.075,0.1,0.116538729937,80
26,0.074,0.1,0.106194690265,80
27,0.073,0.1,0.146601146601,84
28,0.072,0.1,0.134215500945,84
29,0.071,0.1,0.120298746332,84
30,0.07,0.1,0.114206128134,84
31,0.069,0.1,0.113439874247,85
32,0.068,0.1,0.111111111111,85
33,0.069,0.1,0.0987590486039,85
34,0.07,0.1,0.0921238596942,85
35,0.071,0.1,0.0861231791464,85
36,0.072,0.1,0.0825267447784,85
37,0.073,0.1,0.0935910478128,86
38,0.074,0.1,0.0892970234326,86
39,0.073,0.1,0.109150491555,88
40,0.072,0.1,0.106222501571,88
41,0.071,0.1,0.102204408818,88
42,0.07,0.1,0.101376720901,88
43,0.069,0.1,0.101652478718,88
44,0.068,0.1,0.112360954881,89
45,0.067,0.1,0.120936604808,90
46,0.066,0.1,0.113861386139,90
47,0.065,0.1,0.109193985704,90
48,0.064,0.1,0.114103819785,91
49,0.063,0.1,0.11083984375,91
50,0.062,0.1,0.106517509728,91
51,0.061,0.1,0.106652073453,91
52,0.06,0.1,0.106114014829,91
53,0.059,0.1,0.103297769156,91
54,0.058,0.1,0.103164019881,91
55,0.057,0.1,0.108166706818,92
56,0.056,0.1,0.105370659618,92
57,0.057,0.1,0.0999521759923,92
58,0.058,0.1,0.0938057305909,92
59,0.059,0.1,0.0927663618007,92
60,0.06,0.1,0.0949773863366,92
61,0.061,0.1,0.0945865556217,92
62,0.062,0.1,0.0965435041716,92
63,0.063,0.1,0.0962821734986,92
64,0.064,0.1,0.094456340709,92
65,0.065,0.1,0.0921177587844,92
66,0.066,0.1,0.0879848628193,92
67,0.065,0.1,0.121870571564,95
68,0.064,0.1,0.12319697328,95
69,0.063,0.1,0.124526515152,95
70,0.062,0.1,0.122533380598,95
71,0.061,0.1,0.121473261716,95
72,0.06,0.1,0.123994320871,95
73,0.059,0.1,0.119359019677,95
74,0.058,0.1,0.117515586402,95
75,0.057,0.1,0.114500234632,95
76,0.056,0.1,0.114892618237,95
77,0.055,0.1,0.107613384633,95
78,0.054,0.1,0.106194690265,95
79,0.053,0.1,0.102983861605,95
80,0.052,0.1,0.101449275362,95
81,0.051,0.1,0.101321585903,95
82,0.05,0.1,0.101066295781,95
83,0.051,0.1,0.0994097905335,95
84,0.052,0.1,0.096111688012,95
85,0.053,0.1,0.0905751348869,95
86,0.054,0.1,0.0889500229253,95
87,0.055,0.1,0.0912014702504,95
88,0.056,0.1,0.0945961516304,95
89,0.057,0.1,0.0913268236646,95
90,0.058,0.1,0.0917030567686,95
91,0.059,0.1,0.0981389434747,95
92,0.06,0.1,0.0989010989011,95
93,0.059,0.1,0.103111936832,95
94,0.058,0.1,0.102216034343,95
95,0.057,0.1,0.109826589595,96
96,0.056,0.1,0.115241635688,96
97,0.055,0.1,0.116149284967,96
98,0.054,0.1,0.116408884754,96
99,0.053,0.1,0.111368372308,96
100,0.052,0.1,0.106755821997,96
101,0.051,0.1,0.106245678728,96
102,0.052,0.1,0.0996563573883,96
103,0.051,0.1,0.10142267095,96
104,0.052,0.1,0.0992785984198,96
105,0.053,0.1,0.0966415352981,96
106,0.054,0.1,0.0957653235932,96
107,0.055,0.1,0.095265259555,96
108,0.056,0.1,0.0987753233375,96
109,0.057,0.1,0.0965162764135,96
110,0.058,0.1,0.0927717700626,96
111,0.059,0.1,0.0965162764135,96
112,0.06,0.1,0.0976446375486,96
113,0.059,0.1,0.100160440064,96
114,0.058,0.1,0.102307957286,96
115,0.057,0.1,0.10281447444,96
116,0.056,0.1,0.100538805457,96
117,0.057,0.1,0.0992785984198,96
118,0.056,0.1,0.106118216384,96
119,0.055,0.1,0.107138738323,96
120,0.054,0.1,0.107905366417,96
121,0.053,0.1,0.101043697672,96
122,0.052,0.1,0.100917431193,96
123,0.051,0.1,0.100034376074,96
124,0.05,0.1,0.102307957286,96
125,0.049,0.1,0.101043697672,96
126,0.048,0.1,0.10079119367,96
127,0.049,0.1,0.0987753233375,96
128,0.05,0.1,0.0938924339107,96
129,0.051,0.1,0.0897945283233,96
130,0.052,0.1,0.0875722215928,96
131,0.053,0.1,0.0900420120359,96
132,0.054,0.1,0.0890527509926,96
133,0.055,0.1,0.0907851380525,96
134,0.056,0.1,0.0894235133908,96
135,0.057,0.1,0.0942664994871,96
136,0.056,0.1,0.101043697672,96
137,0.055,0.1,0.103955841766,96
138,0.054,0.1,0.103067907618,96
139,0.053,0.1,0.10129631754,96
140,0.052,0.1,0.104590956162,96
141,0.051,0.1,0.101549053356,96
142,0.052,0.1,0.0958904109589,96
143,0.053,0.1,0.0972682592296,96
144,0.054,0.1,0.0962658444673,96
145,0.055,0.1,0.0961406713862,96
146,0.056,0.1,0.0982725088663,96
147,0.057,0.1,0.0985238585651,96
