Generation,Min,Max,Avg,Std
0,0,0,0.0,0.0
1,0,4,1.12,0.794933451252
2,1,6,2.41,0.975404603954
3,3,7,3.92,0.917616587699
4,4,7,5.33,0.932629604826
5,5,11,6.95,1.20918204259
6,7,12,8.47,1.23464303924
7,9,14,10.16,1.19527690042
8,10,17,11.9,1.21022579077
9,12,20,13.61,1.48320564653
10,14,21,15.36,1.44613731413
11,15,22,17.22,1.5080926478
12,17,22,18.68,1.44166009808
13,19,25,20.5,1.50084151479
14,20,29,22.4,1.69371983182
15,22,31,24.12,1.79381653961
16,24,33,25.98,1.60793486978
17,26,33,27.76,1.66436204298
18,28,34,29.53,1.64196851555
19,29,37,31.31,1.69785961514
20,31,39,33.02,1.53069601915
21,33,41,34.66,1.6527907223
22,35,41,36.36,1.44613731413
23,36,42,37.9,1.33711584684
24,38,44,39.38,1.3316656237
25,39,47,40.73,1.50322884808
26,41,49,42.49,1.68472040063
27,42,49,44.13,1.81828535059
28,44,52,45.84,1.80750399919
29,45,55,47.55,1.83883472104
30,47,59,49.26,2.19098243727
31,49,59,50.89,2.26477193536
32,50,60,52.6,2.3698442177
33,52,63,54.73,2.29560405554
34,54,63,56.66,1.75361099311
35,56,66,58.15,1.61667447671
36,58,66,59.58,1.8267374461
37,59,67,61.02,2.03494719858
38,60,67,62.36,1.96185852927
39,62,69,63.83,1.68807463093
40,64,72,65.3,1.43899516007
41,65,72,66.48,1.55362073034
42,66,72,67.58,1.47832829421
43,67,75,68.81,1.61867260745
44,68,75,69.93,1.59706169593
45,69,76,71.2,1.33333333333
46,71,77,72.35,1.32859004781
47,72,78,73.33,1.48429488752
48,73,78,74.46,1.4662533853
49,74,80,75.64,1.3745155253
50,75,82,76.55,1.40255898884
51,76,82,77.68,1.68102902588
52,77,83,78.9,1.56023826204
53,78,85,80.18,1.40977826181
54,80,85,81.12,1.22499226961
55,81,85,81.96,1.15400050768
56,82,87,83.04,1.14521401996
57,82,90,83.91,1.25605603684
58,83,90,84.79,1.23333333333
