Generation,pm,pm0,deviation,best_fitness
160,0.018,0.01,0.00725221595488,100
161,0.019,0.01,0.00836946657255,100
162,0.02,0.01,0.00755667506297,100
163,0.021,0.01,0.00725221595488,100
164,0.022,0.01,0.00847115772489,100
165,0.023,0.01,0.00908173562059,100
166,0.022,0.01,0.0108157282927,100
167,0.021,0.01,0.0132738879319,100
168,0.02,0.01,0.0146103896104,100
169,0.019,0.01,0.0150223304913,100
170,0.018,0.01,0.0147133434805,100
171,0.017,0.01,0.0146103896104,100
172,0.016,0.01,0.0143016533117,100
173,0.015,0.01,0.0136847440446,100
174,0.014,0.01,0.0126582278481,100
175,0.013,0.01,0.0109179134654,100
176,0.014,0.01,0.00867460157353,100
177,0.015,0.01,0.00816614578082,100
178,0.016,0.01,0.00583383625025,100
179,0.017,0.01,0.00542931831892,100
180,0.018,0.01,0.00623867981485,100
181,0.019,0.01,0.00563153660499,100
182,0.02,0.01,0.00715077047034,100
183,0.021,0.01,0.00715077047034,100
184,0.022,0.01,0.00908173562059,100
185,0.021,0.01,0.0104071940992,100
186,0.02,0.01,0.0108157282927,100
187,0.019,0.01,0.012350678275,100
188,0.018,0.01,0.0124531740407,100
189,0.017,0.01,0.0117361392149,100
190,0.016,0.01,0.0114291493881,100
191,0.017,0.01,0.00999899000101,100
192,0.018,0.01,0.0088781275222,100
193,0.019,0.01,0.00948919846558,100
194,0.018,0.01,0.010101010101,100
195,0.019,0.01,0.00867460157353,100
196,0.02,0.01,0.00948919846558,100
197,0.019,0.01,0.0102030508132,100
198,0.018,0.01,0.0114291493881,100
199,0.017,0.01,0.0114291493881,100
200,0.016,0.01,0.0103051121439,100
201,0.017,0.01,0.00979501161264,100
202,0.018,0.01,0.00969305331179,100
203,0.019,0.01,0.00877635428226,100
204,0.02,0.01,0.00836946657255,100
205,0.019,0.01,0.0102030508132,100
206,0.018,0.01,0.010101010101,100
207,0.017,0.01,0.0135819987837,100
208,0.016,0.01,0.0128633647321,100
209,0.015,0.01,0.0131712259372,100
210,0.014,0.01,0.0134792743488,100
211,0.013,0.01,0.0118385105737,100
212,0.012,0.01,0.010101010101,100
213,0.013,0.01,0.00755667506297,100
214,0.014,0.01,0.00644122383253,100
215,0.015,0.01,0.00613743837408,100
216,0.016,0.01,0.00573267625465,100
217,0.017,0.01,0.00573267625465,100
218,0.018,0.01,0.00654252642174,100
219,0.019,0.01,0.00684655658478,100
220,0.02,0.01,0.00735368187771,100
221,0.021,0.01,0.00775975007558,100
222,0.02,0.01,0.0112245929821,100
223,0.019,0.01,0.0115314586284,100
224,0.018,0.01,0.0126582278481,100
225,0.017,0.01,0.0116337885685,100
226,0.016,0.01,0.0122482032594,100
227,0.015,0.01,0.0128633647321,100
228,0.014,0.01,0.0105092966855,100
229,0.015,0.01,0.00959111559818,100
230,0.016,0.01,0.00908173562059,100
231,0.017,0.01,0.00735368187771,100
232,0.018,0.01,0.00704934541793,100
233,0.019,0.01,0.00816614578082,100
234,0.02,0.01,0.00928542591845,100
235,0.021,0.01,0.00867460157353,100
236,0.022,0.01,0.00877635428226,100
237,0.021,0.01,0.0113268608414,100
238,0.02,0.01,0.0133765707337,100
239,0.019,0.01,0.0132738879319,100
240,0.018,0.01,0.0140959334753,100
241,0.017,0.01,0.0130685847432,100
242,0.016,0.01,0.0112245929821,100
243,0.017,0.01,0.00928542591845,100
244,0.018,0.01,0.0078613182826,100
245,0.019,0.01,0.0082677959266,100
246,0.02,0.01,0.00755667506297,100
247,0.021,0.01,0.00725221595488,100
248,0.022,0.01,0.00775975007558,100
249,0.023,0.01,0.0088781275222,100
250,0.022,0.01,0.0105092966855,100
251,0.021,0.01,0.0108157282927,100
252,0.02,0.01,0.0110201193004,100
253,0.019,0.01,0.0114291493881,100
254,0.018,0.01,0.0130685847432,100
255,0.017,0.01,0.0130685847432,100
256,0.016,0.01,0.012555690563,100
257,0.015,0.01,0.0113268608414,100
258,0.016,0.01,0.00959111559818,100
259,0.017,0.01,0.0088781275222,100
260,0.018,0.01,0.00897992129957,100
261,0.019,0.01,0.00694794079146,100
262,0.02,0.01,0.00765820233777,100
263,0.021,0.01,0.00796290696502,100
264,0.022,0.01,0.00948919846558,100
265,0.021,0.01,0.0118385105737,100
266,0.02,0.01,0.0121457489879,100
267,0.019,0.01,0.0130685847432,100
268,0.018,0.01,0.0134792743488,100
269,0.017,0.01,0.0124531740407,100
270,0.016,0.01,0.0104071940992,100
271,0.017,0.01,0.00867460157353,100
272,0.018,0.01,0.00684655658478,100
273,0.019,0.01,0.00694794079146,100
274,0.02,0.01,0.00745516824501,100
275,0.021,0.01,0.00745516824501,100
276,0.022,0.01,0.00836946657255,100
277,0.023,0.01,0.00959111559818,100
278,0.022,0.01,0.0120433154539,100
279,0.021,0.01,0.0130685847432,100
280,0.02,0.01,0.0132738879319,100
281,0.019,0.01,0.0141987829615,100
282,0.018,0.01,0.0130685847432,100
283,0.017,0.01,0.0115314586284,100
284,0.018,0.01,0.00948919846558,100
285,0.019,0.01,0.00948919846558,100
286,0.018,0.01,0.0110201193004,100
287,0.017,0.01,0.0109179134654,100
288,0.016,0.01,0.0102030508132,100
289,0.017,0.01,0.00959111559818,100
290,0.016,0.01,0.0108157282927,100
291,0.017,0.01,0.00999899000101,100
292,0.016,0.01,0.0104071940992,100
293,0.017,0.01,0.00938730190774,100
294,0.018,0.01,0.00938730190774,100
295,0.019,0.01,0.00948919846558,100
296,0.018,0.01,0.010713563776,100
297,0.017,0.01,0.0129659643436,100
298,0.016,0.01,0.0116337885685,100
299,0.015,0.01,0.0116337885685,100
300,0.014,0.01,0.010101010101,100
301,0.015,0.01,0.00816614578082,100
302,0.016,0.01,0.00735368187771,100
303,0.017,0.01,0.00644122383253,100
304,0.018,0.01,0.00613743837408,100
305,0.019,0.01,0.00715077047034,100
306,0.02,0.01,0.00836946657255,100
307,0.019,0.01,0.0108157282927,100
308,0.018,0.01,0.0110201193004,100
309,0.017,0.01,0.0124531740407,100
310,0.016,0.01,0.0137875101379,100
311,0.015,0.01,0.0130685847432,100
312,0.014,0.01,0.0120433154539,100
313,0.013,0.01,0.0127607859024,100
314,0.012,0.01,0.0105092966855,100
315,0.013,0.01,0.00775975007558,100
316,0.014,0.01,0.00623867981485,100
317,0.015,0.01,0.0067451927917,100
318,0.016,0.01,0.00644122383253,100
319,0.017,0.01,0.0067451927917,100
320,0.018,0.01,0.00775975007558,100
321,0.019,0.01,0.00725221595488,100
322,0.02,0.01,0.00765820233777,100
323,0.021,0.01,0.00857286938981,100
324,0.02,0.01,0.0105092966855,100
325,0.019,0.01,0.0118385105737,100
326,0.018,0.01,0.0118385105737,100
327,0.017,0.01,0.0118385105737,100
328,0.016,0.01,0.0113268608414,100
329,0.015,0.01,0.0115314586284,100
330,0.016,0.01,0.00969305331179,100
331,0.017,0.01,0.00847115772489,100
332,0.018,0.01,0.0082677959266,100
333,0.019,0.01,0.0082677959266,100
334,0.02,0.01,0.00908173562059,100
335,0.019,0.01,0.010611419909,100
336,0.018,0.01,0.0114291493881,100
337,0.017,0.01,0.0130685847432,100
338,0.016,0.01,0.0116337885685,100
339,0.015,0.01,0.0116337885685,100
340,0.014,0.01,0.0103051121439,100
341,0.015,0.01,0.0088781275222,100
342,0.016,0.01,0.00603621730382,100
343,0.017,0.01,0.00704934541793,100
344,0.018,0.01,0.00735368187771,100
345,0.019,0.01,0.00755667506297,100
346,0.02,0.01,0.00725221595488,100
347,0.021,0.01,0.00775975007558,100
348,0.02,0.01,0.0103051121439,100
349,0.019,0.01,0.0114291493881,100
350,0.018,0.01,0.0109179134654,100
351,0.017,0.01,0.0104071940992,100
352,0.016,0.01,0.0112245929821,100
353,0.015,0.01,0.010101010101,100
354,0.016,0.01,0.00918357049147,100
355,0.017,0.01,0.00959111559818,100
356,0.018,0.01,0.00999899000101,100
357,0.017,0.01,0.010101010101,100
358,0.018,0.01,0.00999899000101,100
359,0.019,0.01,0.00989699050697,100
360,0.018,0.01,0.0104071940992,100
361,0.017,0.01,0.0112245929821,100
362,0.016,0.01,0.0120433154539,100
363,0.015,0.01,0.0117361392149,100
364,0.014,0.01,0.0113268608414,100
365,0.015,0.01,0.00979501161264,100
366,0.016,0.01,0.0088781275222,100
367,0.017,0.01,0.00806451612903,100
368,0.018,0.01,0.00796290696502,100
369,0.019,0.01,0.00796290696502,100
370,0.02,0.01,0.00999899000101,100
371,0.019,0.01,0.0105092966855,100
372,0.018,0.01,0.0111223458038,100
373,0.017,0.01,0.0113268608414,100
374,0.016,0.01,0.0111223458038,100
375,0.015,0.01,0.0104071940992,100
376,0.016,0.01,0.00918357049147,100
377,0.017,0.01,0.00816614578082,100
378,0.018,0.01,0.0088781275222,100
379,0.019,0.01,0.0082677959266,100
380,0.02,0.01,0.00755667506297,100
381,0.021,0.01,0.00938730190774,100
382,0.02,0.01,0.0109179134654,100
383,0.019,0.01,0.0113268608414,100
384,0.018,0.01,0.012555690563,100
385,0.017,0.01,0.012350678275,100
386,0.016,0.01,0.0129659643436,100
387,0.015,0.01,0.0117361392149,100
388,0.014,0.01,0.0102030508132,100
389,0.015,0.01,0.00897992129957,100
390,0.016,0.01,0.00867460157353,100
391,0.017,0.01,0.00725221595488,100
392,0.018,0.01,0.00775975007558,100
393,0.019,0.01,0.0088781275222,100
394,0.02,0.01,0.00796290696502,100
395,0.019,0.01,0.010101010101,100
396,0.018,0.01,0.0102030508132,100
397,0.017,0.01,0.0105092966855,100
398,0.016,0.01,0.0102030508132,100
399,0.017,0.01,0.0078613182826,100
400,0.018,0.01,0.00755667506297,100
401,0.019,0.01,0.00836946657255,100
402,0.02,0.01,0.00948919846558,100
403,0.021,0.01,0.00867460157353,100
404,0.02,0.01,0.010101010101,100
405,0.019,0.01,0.0110201193004,100
406,0.018,0.01,0.0126582278481,100
407,0.017,0.01,0.0120433154539,100
408,0.016,0.01,0.0112245929821,100
409,0.015,0.01,0.0117361392149,100
410,0.014,0.01,0.0105092966855,100
411,0.015,0.01,0.00999899000101,100
412,0.016,0.01,0.0088781275222,100
413,0.017,0.01,0.00816614578082,100
414,0.018,0.01,0.00999899000101,100
415,0.019,0.01,0.00979501161264,100
416,0.018,0.01,0.0105092966855,100
417,0.017,0.01,0.0103051121439,100
418,0.018,0.01,0.00948919846558,100
419,0.019,0.01,0.00918357049147,100
420,0.018,0.01,0.010101010101,100
421,0.019,0.01,0.00959111559818,100
422,0.02,0.01,0.00989699050697,100
423,0.019,0.01,0.0109179134654,100
424,0.018,0.01,0.0117361392149,100
425,0.017,0.01,0.0126582278481,100
426,0.016,0.01,0.0113268608414,100
427,0.017,0.01,0.00999899000101,100
428,0.018,0.01,0.00908173562059,100
429,0.019,0.01,0.00775975007558,100
430,0.02,0.01,0.0078613182826,100
431,0.021,0.01,0.00867460157353,100
432,0.02,0.01,0.0103051121439,100
433,0.019,0.01,0.0115314586284,100
434,0.018,0.01,0.012555690563,100
435,0.017,0.01,0.0134792743488,100
436,0.016,0.01,0.0124531740407,100
437,0.015,0.01,0.0130685847432,100
438,0.014,0.01,0.0132738879319,100
439,0.013,0.01,0.0122482032594,100
440,0.012,0.01,0.0109179134654,100
441,0.013,0.01,0.00857286938981,100
442,0.014,0.01,0.00694794079146,100
443,0.015,0.01,0.00664384940608,100
444,0.016,0.01,0.00623867981485,100
445,0.017,0.01,0.00664384940608,100
446,0.018,0.01,0.00704934541793,100
447,0.019,0.01,0.00806451612903,100
448,0.02,0.01,0.00755667506297,100
449,0.021,0.01,0.0082677959266,100
450,0.02,0.01,0.0105092966855,100
451,0.019,0.01,0.0111223458038,100
452,0.018,0.01,0.0103051121439,100
453,0.019,0.01,0.00948919846558,100
454,0.018,0.01,0.0103051121439,100
455,0.019,0.01,0.00969305331179,100
456,0.02,0.01,0.00979501161264,100
457,0.019,0.01,0.010611419909,100
458,0.018,0.01,0.0122482032594,100
459,0.017,0.01,0.0115314586284,100
460,0.016,0.01,0.0113268608414,100
461,0.015,0.01,0.0117361392149,100
462,0.014,0.01,0.0105092966855,100
463,0.015,0.01,0.0082677959266,100
464,0.016,0.01,0.0088781275222,100
465,0.017,0.01,0.00704934541793,100
466,0.018,0.01,0.0078613182826,100
467,0.019,0.01,0.00836946657255,100
468,0.02,0.01,0.00836946657255,100
469,0.021,0.01,0.00979501161264,100
470,0.02,0.01,0.0110201193004,100
471,0.019,0.01,0.0121457489879,100
472,0.018,0.01,0.0121457489879,100
473,0.017,0.01,0.0120433154539,100
474,0.016,0.01,0.0118385105737,100
475,0.015,0.01,0.0115314586284,100
476,0.016,0.01,0.00979501161264,100
477,0.017,0.01,0.00959111559818,100
478,0.018,0.01,0.00989699050697,100
479,0.019,0.01,0.00989699050697,100
480,0.018,0.01,0.0109179134654,100
481,0.017,0.01,0.0116337885685,100
482,0.016,0.01,0.0108157282927,100
483,0.015,0.01,0.0102030508132,100
484,0.016,0.01,0.00897992129957,100
485,0.017,0.01,0.00918357049147,100
486,0.018,0.01,0.00816614578082,100
487,0.019,0.01,0.00836946657255,100
488,0.02,0.01,0.00948919846558,100
489,0.019,0.01,0.010101010101,100
490,0.018,0.01,0.0113268608414,100
491,0.017,0.01,0.012555690563,100
492,0.016,0.01,0.012350678275,100
493,0.015,0.01,0.0110201193004,100
494,0.016,0.01,0.00897992129957,100
495,0.017,0.01,0.00715077047034,100
496,0.018,0.01,0.00816614578082,100
497,0.019,0.01,0.00745516824501,100
498,0.02,0.01,0.00745516824501,100
499,0.021,0.01,0.00867460157353,100
500,0.02,0.01,0.0105092966855,100
